,Linkage,Weight
374,"['behavior', 'President']",0.12005347218630509
373,"['behavior', 'illustrate']",0.01441283618398793
372,"['behavior', 'tonight']",0.04323850855196379
371,"['shot', 'nominee']",0.033540780286679915
369,"['cheap', 'shot']",0.01441283618398793
357,"['Clinton', 'attempt']",0.12005347218630509
368,"['take', 'nominee']",0.04406282733969772
367,"['take', 'shot']",0.018934273646061064
366,"['take', 'cheap']",0.018934273646061064
365,"['attempt', 'nominee']",0.033540780286679915
364,"['attempt', 'shot']",0.01441283618398793
363,"['attempt', 'cheap']",0.01441283618398793
362,"['attempt', 'take']",0.018934273646061064
361,"['Clinton', 'nominee']",0.27938200933188856
360,"['Clinton', 'shot']",0.12005347218630509
359,"['Clinton', 'cheap']",0.12005347218630509
381,"['tonight', 'President']",0.3601604165589153
382,"['tonight', 'United']",0.3601604165589153
383,"['tonight', 'States']",0.3601604165589153
384,"['tonight', 'cherry']",0.04323850855196379
405,"['response', 'cake']",0.025381741216115198
404,"['response', 'cherry']",0.025381741216115198
403,"['States', 'cake']",0.12005347218630509
402,"['States', 'cherry']",0.12005347218630509
401,"['States', 'response']",0.2114203009199644
400,"['United', 'cake']",0.12005347218630509
399,"['United', 'cherry']",0.12005347218630509
398,"['United', 'response']",0.2114203009199644
397,"['United', 'States']",1.0
396,"['President', 'cake']",0.12005347218630509
395,"['President', 'cherry']",0.12005347218630509
394,"['President', 'response']",0.2114203009199644
393,"['President', 'States']",1.0
392,"['President', 'United']",1.0
391,"['illustrate', 'cake']",0.01441283618398793
390,"['illustrate', 'cherry']",0.01441283618398793
389,"['illustrate', 'response']",0.025381741216115198
388,"['illustrate', 'States']",0.12005347218630509
387,"['illustrate', 'United']",0.12005347218630509
386,"['illustrate', 'President']",0.12005347218630509
385,"['tonight', 'cake']",0.04323850855196379
358,"['Clinton', 'take']",0.1577153355188086
356,"['Secretary', 'nominee']",0.27938200933188856
307,"['racist', 'history']",0.017818429652154414
319,"['refusal', 'attack']",0.014018495621009635
329,"['moderator', 'Secretary']",0.2251268819108646
328,"['moderator', 'Holt']",0.2251268819108646
327,"['moderator', 'Lester']",0.2251268819108646
326,"['attack', 'democracy']",0.014018495621009635
325,"['mistake', 'democracy']",0.01441283618398793
324,"['mistake', 'attack']",0.014018495621009635
323,"['admit', 'democracy']",0.02882567236797586
322,"['admit', 'attack']",0.02803699124201927
321,"['admit', 'mistake']",0.02882567236797586
320,"['refusal', 'democracy']",0.01441283618398793
318,"['refusal', 'mistake']",0.01441283618398793
355,"['Secretary', 'shot']",0.12005347218630509
317,"['refusal', 'admit']",0.02882567236797586
316,"['business', 'practice']",0.01441283618398793
315,"['shady', 'practice']",0.01441283618398793
314,"['shady', 'business']",0.01441283618398793
313,"['history', 'practice']",0.017818429652154414
312,"['history', 'business']",0.017818429652154414
311,"['history', 'shady']",0.017818429652154414
310,"['racist', 'practice']",0.01441283618398793
309,"['racist', 'business']",0.01441283618398793
308,"['racist', 'shady']",0.01441283618398793
330,"['moderator', 'Clinton']",0.2251268819108646
331,"['moderator', 'attempt']",0.027027263855875575
332,"['moderator', 'take']",0.03550596171487521
333,"['moderator', 'cheap']",0.027027263855875575
354,"['Secretary', 'cheap']",0.12005347218630509
353,"['Secretary', 'take']",0.1577153355188086
352,"['Secretary', 'attempt']",0.12005347218630509
351,"['Secretary', 'Clinton']",1.0
350,"['Holt', 'nominee']",0.27938200933188856
349,"['Holt', 'shot']",0.12005347218630509
348,"['Holt', 'cheap']",0.12005347218630509
347,"['Holt', 'take']",0.1577153355188086
346,"['Holt', 'attempt']",0.12005347218630509
345,"['Holt', 'Clinton']",1.0
344,"['Holt', 'Secretary']",1.0
343,"['Lester', 'nominee']",0.27938200933188856
342,"['Lester', 'shot']",0.12005347218630509
341,"['Lester', 'cheap']",0.12005347218630509
340,"['Lester', 'take']",0.1577153355188086
339,"['Lester', 'attempt']",0.12005347218630509
338,"['Lester', 'Clinton']",1.0
337,"['Lester', 'Secretary']",1.0
336,"['Lester', 'Holt']",1.0
335,"['moderator', 'nominee']",0.06289640062288016
334,"['moderator', 'shot']",0.027027263855875575
205,"['incoherent', 'nominee']",0.033540780286679915
203,"['incoherent', 'position']",0.01441283618398793
1,"['nominee', 'get']",0.08172468615374473
65,"['crime', 'trade']",0.01667374564691371
75,"['crime', 'pas']",0.01441283618398793
74,"['crime', 'incoherent']",0.01441283618398793
73,"['crime', 'weakness']",0.014018495621009635
72,"['crime', 'decision']",0.014018495621009635
71,"['crime', 'consequence']",0.01441283618398793
70,"['crime', 'night']",0.019328995672817782
69,"['crime', 'defensive']",0.01441283618398793
68,"['crime', 'Trump']",0.12005347218630509
67,"['crime', 'return']",0.01441283618398793
66,"['crime', 'tax']",0.01441283618398793
64,"['crime', 'economy']",0.01441283618398793
52,"['Whether', 'defensive']",0.12005347218630509
63,"['crime', 'security']",0.01667374564691371
62,"['Whether', 'nominee']",0.27938200933188856
61,"['Whether', 'Republican']",1.0
60,"['Whether', 'position']",0.12005347218630509
59,"['Whether', 'policy']",0.18312044873309108
58,"['Whether', 'pas']",0.12005347218630509
57,"['Whether', 'incoherent']",0.12005347218630509
56,"['Whether', 'weakness']",0.11676876449899774
55,"['Whether', 'decision']",0.11676876449899774
54,"['Whether', 'consequence']",0.12005347218630509
76,"['crime', 'policy']",0.021984245698721858
77,"['crime', 'position']",0.01441283618398793
78,"['crime', 'Republican']",0.12005347218630509
79,"['crime', 'nominee']",0.033540780286679915
100,"['economy', 'defensive']",0.01441283618398793
99,"['economy', 'Trump']",0.12005347218630509
98,"['economy', 'return']",0.01441283618398793
97,"['economy', 'tax']",0.01441283618398793
96,"['economy', 'trade']",0.01667374564691371
95,"['security', 'nominee']",0.03880224767422408
94,"['security', 'Republican']",0.13888599257702886
93,"['security', 'position']",0.01667374564691371
92,"['security', 'policy']",0.02543286528344628
91,"['security', 'pas']",0.01667374564691371
90,"['security', 'incoherent']",0.01667374564691371
89,"['security', 'weakness']",0.01621754575943663
88,"['security', 'decision']",0.01621754575943663
87,"['security', 'consequence']",0.01667374564691371
86,"['security', 'night']",0.022361092108776397
85,"['security', 'defensive']",0.01667374564691371
84,"['security', 'Trump']",0.13888599257702886
83,"['security', 'return']",0.01667374564691371
82,"['security', 'tax']",0.01667374564691371
81,"['security', 'trade']",0.019289318934106514
80,"['security', 'economy']",0.01667374564691371
53,"['Whether', 'night']",0.16100322065505995
51,"['Whether', 'Trump']",1.0
202,"['incoherent', 'policy']",0.021984245698721858
13,"['Donald_Trump', 'bluster']",0.12005347218630509
23,"['get', 'statement']",0.03511798186130822
22,"['get', 'measure']",0.03511798186130822
21,"['get', 'response']",0.06184456107439923
20,"['get', 'bluster']",0.03511798186130822
19,"['get', 'tonight']",0.10535394558392466
18,"['get', 'debate']",0.14595722823407317
17,"['get', 'Hillary_Clinton']",0.29251950170012864
16,"['Donald_Trump', 'statement']",0.12005347218630509
15,"['Donald_Trump', 'measure']",0.12005347218630509
14,"['Donald_Trump', 'response']",0.2114203009199644
12,"['Donald_Trump', 'tonight']",0.3601604165589153
50,"['Whether', 'return']",0.12005347218630509
11,"['Donald_Trump', 'debate']",0.4989658035986221
10,"['Donald_Trump', 'Hillary_Clinton']",1.0
9,"['Donald_Trump', 'get']",0.29251950170012864
8,"['nominee', 'statement']",0.033540780286679915
7,"['nominee', 'measure']",0.033540780286679915
6,"['nominee', 'response']",0.059067028484572175
5,"['nominee', 'bluster']",0.033540780286679915
4,"['nominee', 'tonight']",0.10062234086003974
3,"['nominee', 'debate']",0.1394020687972835
2,"['nominee', 'Hillary_Clinton']",0.27938200933188856
24,"['Hillary_Clinton', 'debate']",0.4989658035986221
25,"['Hillary_Clinton', 'tonight']",0.3601604165589153
26,"['Hillary_Clinton', 'bluster']",0.12005347218630509
27,"['Hillary_Clinton', 'response']",0.2114203009199644
49,"['Whether', 'tax']",0.12005347218630509
48,"['Whether', 'trade']",0.13888599257702886
47,"['Whether', 'economy']",0.12005347218630509
46,"['Whether', 'security']",0.13888599257702886
45,"['Whether', 'crime']",0.12005347218630509
44,"['measure', 'statement']",0.01441283618398793
43,"['response', 'statement']",0.025381741216115198
42,"['response', 'measure']",0.025381741216115198
41,"['bluster', 'statement']",0.01441283618398793
40,"['bluster', 'measure']",0.01441283618398793
39,"['bluster', 'response']",0.025381741216115198
38,"['tonight', 'statement']",0.04323850855196379
37,"['tonight', 'measure']",0.04323850855196379
35,"['tonight', 'bluster']",0.04323850855196379
34,"['debate', 'statement']",0.059902577224244545
33,"['debate', 'measure']",0.059902577224244545
32,"['debate', 'response']",0.10549150034559253
31,"['debate', 'bluster']",0.059902577224244545
30,"['debate', 'tonight']",0.17970773167273363
29,"['Hillary_Clinton', 'statement']",0.12005347218630509
28,"['Hillary_Clinton', 'measure']",0.12005347218630509
101,"['economy', 'night']",0.019328995672817782
102,"['economy', 'consequence']",0.01441283618398793
103,"['economy', 'decision']",0.014018495621009635
166,"['defensive', 'pas']",0.01441283618398793
176,"['night', 'policy']",0.029482982013827458
175,"['night', 'pas']",0.019328995672817782
174,"['night', 'incoherent']",0.019328995672817782
173,"['night', 'weakness']",0.018800147156250866
172,"['night', 'decision']",0.018800147156250866
171,"['night', 'consequence']",0.019328995672817782
170,"['defensive', 'nominee']",0.033540780286679915
169,"['defensive', 'Republican']",0.12005347218630509
168,"['defensive', 'position']",0.01441283618398793
167,"['defensive', 'policy']",0.021984245698721858
165,"['defensive', 'incoherent']",0.01441283618398793
104,"['economy', 'weakness']",0.014018495621009635
164,"['defensive', 'weakness']",0.014018495621009635
163,"['defensive', 'decision']",0.014018495621009635
162,"['defensive', 'consequence']",0.01441283618398793
161,"['defensive', 'night']",0.019328995672817782
160,"['Trump', 'nominee']",0.27938200933188856
159,"['Trump', 'Republican']",1.0
158,"['Trump', 'position']",0.12005347218630509
157,"['Trump', 'policy']",0.18312044873309108
156,"['Trump', 'pas']",0.12005347218630509
155,"['Trump', 'incoherent']",0.12005347218630509
177,"['night', 'position']",0.019328995672817782
178,"['night', 'Republican']",0.16100322065505995
179,"['night', 'nominee']",0.04498140329551607
180,"['consequence', 'decision']",0.014018495621009635
201,"['incoherent', 'pas']",0.01441283618398793
200,"['weakness', 'nominee']",0.03262309205293208
199,"['weakness', 'Republican']",0.11676876449899774
198,"['weakness', 'position']",0.014018495621009635
197,"['weakness', 'policy']",0.0213827485530651
196,"['weakness', 'pas']",0.014018495621009635
195,"['weakness', 'incoherent']",0.014018495621009635
194,"['decision', 'nominee']",0.03262309205293208
193,"['decision', 'Republican']",0.11676876449899774
192,"['decision', 'position']",0.014018495621009635
191,"['decision', 'policy']",0.0213827485530651
190,"['decision', 'pas']",0.014018495621009635
189,"['decision', 'incoherent']",0.014018495621009635
188,"['decision', 'weakness']",0.013634944362622395
187,"['consequence', 'nominee']",0.033540780286679915
186,"['consequence', 'Republican']",0.12005347218630509
185,"['consequence', 'position']",0.01441283618398793
184,"['consequence', 'policy']",0.021984245698721858
183,"['consequence', 'pas']",0.01441283618398793
182,"['consequence', 'incoherent']",0.01441283618398793
181,"['consequence', 'weakness']",0.014018495621009635
154,"['Trump', 'weakness']",0.11676876449899774
153,"['Trump', 'decision']",0.11676876449899774
152,"['Trump', 'consequence']",0.12005347218630509
127,"['tax', 'defensive']",0.01441283618398793
125,"['tax', 'return']",0.01441283618398793
124,"['trade', 'nominee']",0.03880224767422408
123,"['trade', 'Republican']",0.13888599257702886
122,"['trade', 'position']",0.01667374564691371
121,"['trade', 'policy']",0.02543286528344628
120,"['trade', 'pas']",0.01667374564691371
119,"['trade', 'incoherent']",0.01667374564691371
118,"['trade', 'weakness']",0.01621754575943663
117,"['trade', 'decision']",0.01621754575943663
116,"['trade', 'consequence']",0.01667374564691371
115,"['trade', 'night']",0.022361092108776397
114,"['trade', 'defensive']",0.01667374564691371
113,"['trade', 'Trump']",0.13888599257702886
112,"['trade', 'return']",0.01667374564691371
111,"['trade', 'tax']",0.01667374564691371
110,"['economy', 'nominee']",0.033540780286679915
109,"['economy', 'Republican']",0.12005347218630509
108,"['economy', 'position']",0.01441283618398793
107,"['economy', 'policy']",0.021984245698721858
106,"['economy', 'pas']",0.01441283618398793
105,"['economy', 'incoherent']",0.01441283618398793
126,"['tax', 'Trump']",0.12005347218630509
128,"['tax', 'night']",0.019328995672817782
151,"['Trump', 'night']",0.16100322065505995
129,"['tax', 'consequence']",0.01441283618398793
150,"['Trump', 'defensive']",0.12005347218630509
149,"['return', 'nominee']",0.033540780286679915
148,"['return', 'Republican']",0.12005347218630509
147,"['return', 'position']",0.01441283618398793
146,"['return', 'policy']",0.021984245698721858
145,"['return', 'pas']",0.01441283618398793
144,"['return', 'incoherent']",0.01441283618398793
143,"['return', 'weakness']",0.014018495621009635
142,"['return', 'decision']",0.014018495621009635
141,"['return', 'consequence']",0.01441283618398793
140,"['return', 'night']",0.019328995672817782
139,"['return', 'defensive']",0.01441283618398793
138,"['return', 'Trump']",0.12005347218630509
137,"['tax', 'nominee']",0.033540780286679915
136,"['tax', 'Republican']",0.12005347218630509
135,"['tax', 'position']",0.01441283618398793
134,"['tax', 'policy']",0.021984245698721858
133,"['tax', 'pas']",0.01441283618398793
132,"['tax', 'incoherent']",0.01441283618398793
131,"['tax', 'weakness']",0.014018495621009635
130,"['tax', 'decision']",0.014018495621009635
406,"['cherry', 'cake']",0.01441283618398793
