,Linkage,Weight
1320,"['characterize', 'question']",0.0629572130199729
1319,"['characterize', 'raise']",0.037774327811983734
1585,"['Trump', 'Luzerne']",4.0
1071,"['dozen', 'question']",0.03147860650998645
1302,"['remain', 'question']",0.03147860650998645
1301,"['remain', 'raise']",0.018887163905991867
1070,"['dozen', 'raise']",0.018887163905991867
2314,"['Clinton', 'folk']",0.22442319491527232
1740,"['County', 'say']",2.033434686446035
267,"['help', 'Pennsylvania']",0.4437316703079661
2283,"['County', 'folk']",0.22442319491527232
338,"['GOP', 'Pennsylvania']",4.0
910,"['fundraising', 'raise']",0.018887163905991867
911,"['fundraising', 'question']",0.03147860650998645
1282,"['election', 'question']",0.085153419002675
1281,"['election', 'raise']",0.05109205140160499
405,"['Pennsylvania', 'make']",0.7611014264820553
945,"['haul', 'question']",0.0629572130199729
944,"['haul', 'raise']",0.037774327811983734
1928,"['see', 'Trump']",0.5099577522334295
1931,"['see', 'party']",0.08583476102102783
1261,"['stand', 'question']",0.03147860650998645
1260,"['stand', 'raise']",0.018887163905991867
2322,"['Trump', 'folk']",0.22442319491527232
88,"['battleground', 'state']",0.04846606295877532
1350,"['failure', 'raise']",0.09350771454934684
1192,"['core', 'question']",0.03147860650998645
587,"['say', 'debate']",1.014614372387858
1338,"['debate', 'question']",0.5598974989853454
1098,"['battleground', 'question']",0.0629572130199729
1697,"['Urbanski', 'question']",1.1221159745763618
1097,"['battleground', 'raise']",0.037774327811983734
1010,"['SABA', 'question']",1.1221159745763618
1191,"['core', 'raise']",0.018887163905991867
1337,"['debate', 'raise']",0.3359384993912072
1009,"['SABA', 'raise']",0.673269584745817
1351,"['failure', 'question']",0.15584619091557808
2278,"['County', 'Clinton']",4.0
487,"['Trump', 'control']",0.16831739618645425
827,"['Trump', 'interview']",0.3004748387114909
357,"['GOP', 'debate']",1.4968974107958664
828,"['Trump', 'dozen']",0.08415869809322712
829,"['Trump', 'battleground']",0.16831739618645425
345,"['GOP', 'make']",0.5708260698615415
359,"['base', 'Pennsylvania']",0.2524760942796814
358,"['base', 'state']",0.054524320828622234
848,"['Trump', 'Benghazi']",3.0
399,"['state', 'debate']",0.32326749550932077
1245,"['continue', 'say']",0.0855656079344539
826,"['Trump', 'SABA']",3.0
822,"['Trump', 'report']",0.3004748387114909
825,"['Trump', 'YOUSEF']",3.0
387,"['state', 'make']",0.1232746563957639
849,"['Trump', 'thing']",0.48128759516716857
850,"['Trump', 'Charlie']",3.0
823,"['Trump', 'fundraising']",0.08415869809322712
1940,"['see', 'say']",0.19443108412753285
1944,"['see', 'Clinton']",0.38246831417507215
1692,"['Urbanski', 'Pennsylvania']",3.0
418,"['Pennsylvania', 'debate']",1.4968974107958664
838,"['Trump', 'characterize']",0.16831739618645425
201,"['voter', 'woman']",0.03591173335990447
837,"['Trump', 'remain']",0.08415869809322712
836,"['Trump', 'election']",0.22765940668875176
839,"['Trump', 'failure']",0.4166579777310866
840,"['Trump', 'need']",0.08415869809322712
841,"['Trump', 'debacle.']",3.0
473,"['Trump', 'get']",0.8775585051003859
842,"['Trump', 'opportunity']",0.4207934904661357
852,"['Trump', 'strategist']",0.16831739618645425
835,"['Trump', 'stand']",0.08415869809322712
437,"['Republicans', 'debate']",1.4968974107958664
781,"['strategist', 'state']",0.036349547219081485
845,"['Trump', 'email']",0.1834132614727921
833,"['Trump', 'supporter']",0.08415869809322712
847,"['Trump', 'Foundation']",3.0
832,"['Trump', 'core']",0.08415869809322712
831,"['Trump', 'agreement']",0.08415869809322712
1670,"['point', 'question']",0.14165372929493902
421,"['Republicans', 'Trump']",3.0
2511,"['say', 'vote']",0.0855656079344539
2586,"['Trump', 'Kase']",3.0
2247,"['Ohio', 'party']",0.5049521885593627
379,"['base', 'debate']",0.1259769372717027
1592,"['Trump', 'pose']",0.08415869809322712
2297,"['party', 'chairman']",0.014165372929493901
1580,"['Trump', 'sticking']",0.08415869809322712
1589,"['Trump', 'embrace']",0.08415869809322712
1590,"['Trump', 'weapon']",0.08415869809322712
1591,"['Trump', 'policy.']",3.0
634,"['opportunity', 'state']",0.09087386804770374
111,"['Ohio', 'GOP']",3.0
2296,"['party', 'Monroe']",0.5049521885593627
1584,"['Trump', 'chair']",0.08415869809322712
1577,"['Trump', 'approach']",0.16831739618645425
1470,"['thing', 'say']",0.24466672254227942
2325,"['Trump', 'Monroe']",3.0
586,"['say', 'control']",0.0855656079344539
580,"['think', 'debate']",0.3453448089131434
1579,"['Trump', 'policy']",0.5493613461992732
1582,"['Trump', 'Bill']",3.0
2295,"['party', 'Jeff']",0.5049521885593627
1578,"['Trump', 'security']",0.4166579777310866
1604,"['approach', 'say']",0.0855656079344539
1587,"['Trump', 'response']",0.6342609027598931
2288,"['party', 'prim']",0.014165372929493901
2289,"['party', 'hop']",0.049487181274072145
1123,"['state', 'Clinton']",0.6478750511114455
929,"['haul', 'state']",0.036349547219081485
678,"['point', 'Republican']",0.5049521885593627
2291,"['party', 'watch']",0.014165372929493901
2292,"['party', 'party.']",0.5049521885593627
1588,"['Trump', 'U.S.']",3.0
2294,"['party', 'campaigner']",0.014165372929493901
1919,"['Urbanski', 'continue']",0.11221159745763616
1918,"['Urbanski', 'Man']",2.0
430,"['Republicans', 'say']",1.0167173432230174
1920,"['Urbanski', 'trouble']",0.05610579872881808
1917,"['Urbanski', 'Romney']",2.0
1916,"['Urbanski', 'Mitt']",2.0
1915,"['Urbanski', 'achieve']",0.05610579872881808
1913,"['Urbanski', 'party']",0.3366347923729085
2315,"['Clinton', 'campaigner']",0.05610579872881808
1914,"['Urbanski', 'support']",0.2777719851540577
439,"['begin', 'Trump']",0.05610579872881808
2317,"['Clinton', 'Monroe']",2.0
2447,"['point', 'debate']",0.1679692496956036
2439,"['point', 'slippage']",0.009443581952995933
459,"['line', 'make']",0.037295376783820444
456,"['line', 'Trump']",0.19600739394856342
1908,"['Urbanski', 'see']",0.25497887611671477
1909,"['Urbanski', 'reason']",0.05610579872881808
1910,"['Urbanski', 'raise']",0.3366347923729085
1911,"['Urbanski', 'hit']",0.05610579872881808
1912,"['Urbanski', 'level']",0.11221159745763616
2440,"['point', 'himself.']",0.3366347923729085
442,"['begin', 'make']",0.01067555086160463
2441,"['point', 'Florida']",0.3366347923729085
2442,"['point', 'National']",0.3366347923729085
2316,"['Clinton', 'Jeff']",2.0
2443,"['point', 'Committeeman']",0.3366347923729085
2444,"['point', 'Peter']",0.3366347923729085
2445,"['point', 'Feaman']",0.3366347923729085
2446,"['point', 'think']",0.07766402507418836
1921,"['Urbanski', 'like']",0.05610579872881808
2281,"['County', 'watch']",0.05610579872881808
2313,"['Clinton', 'party.']",2.0
631,"['opportunity', 'strategist']",0.015739303254993224
410,"['Pennsylvania', 'think']",0.46141413088493677
409,"['Pennsylvania', 'women.']",2.0
408,"['Pennsylvania', 'comment']",0.15177293779250117
407,"['Pennsylvania', 'birtherism']",0.05610579872881808
406,"['Pennsylvania', 'champion']",0.05610579872881808
1127,"['state', 'Charlie']",0.43191670074096367
404,"['Pennsylvania', 'decision']",0.23353752899799549
2299,"['prim', 'Trump']",0.05610579872881808
2298,"['prim', 'Clinton']",0.05610579872881808
403,"['Pennsylvania', 'get']",0.5850390034002573
402,"['Pennsylvania', 'line']",0.19600739394856342
401,"['Pennsylvania', 'begin']",0.05610579872881808
400,"['Pennsylvania', 'Republicans']",2.0
395,"['state', 'Republican']",0.43191670074096367
1251,"['continue', 'Pennsylvania']",0.11221159745763616
1055,"['dozen', 'state']",0.01211651573969383
2181,"['night', 'momentum']",0.01806642858552856
2180,"['night', 'Trump']",0.3220064413101199
381,"['state', 'Republicans']",0.43191670074096367
1128,"['state', 'Gerow']",0.43191670074096367
2302,"['prim', 'GOP']",0.05610579872881808
424,"['Republicans', 'make']",0.3805507132410276
412,"['Pennsylvania', 'Alan']",2.0
2312,"['Clinton', 'watch']",0.05610579872881808
1922,"['Urbanski', 'stomach']",0.05610579872881808
1241,"['continue', 'Clinton']",0.11221159745763616
2311,"['Clinton', 'hop']",0.19600739394856342
2280,"['County', 'see']",0.25497887611671477
2318,"['Clinton', 'chairman']",0.05610579872881808
1923,"['Urbanski', 'voting']",0.05610579872881808
2282,"['County', 'party.']",2.0
1924,"['Urbanski', 'Clinton']",2.0
1881,"['result', 'say']",0.028521869311484635
417,"['Pennsylvania', 'control']",0.11221159745763616
2305,"['prim', 'folk']",0.0031478606509986445
416,"['Pennsylvania', 'preparation']",0.11221159745763616
415,"['Pennsylvania', 'Party']",2.0
627,"['opportunity', 'say']",0.1426093465574232
2284,"['County', 'campaigner']",0.05610579872881808
414,"['Pennsylvania', 'Republican']",2.0
413,"['Pennsylvania', 'Novak']",2.0
2285,"['County', 'Jeff']",2.0
1903,"['Republican-leaners', 'say']",1.0167173432230174
1841,"['end', 'Urbanski']",0.05610579872881808
2319,"['Trump', 'hop']",0.19600739394856342
2346,"['GOP', 'party.']",2.0
2353,"['watch', 'folk']",0.0031478606509986445
2351,"['GOP', 'chairman']",0.05610579872881808
530,"['make', 'debate']",0.18988179244233813
573,"['think', 'say']",0.23456387463944528
2350,"['GOP', 'Monroe']",2.0
2349,"['GOP', 'Jeff']",2.0
576,"['think', 'Republican']",0.46141413088493677
2348,"['GOP', 'campaigner']",0.05610579872881808
529,"['make', 'control']",0.02135110172320926
2345,"['GOP', 'watch']",0.05610579872881808
2268,"['Warren', 'watch']",0.05610579872881808
528,"['make', 'preparation']",0.02135110172320926
2271,"['Warren', 'campaigner']",0.05610579872881808
1869,"['result', 'Trump']",0.05610579872881808
527,"['make', 'Party']",0.3805507132410276
2272,"['Warren', 'say']",1.0167173432230174
1145,"['leader', 'Clinton']",0.16831739618645425
526,"['make', 'Republican']",0.3805507132410276
525,"['make', 'Novak']",0.3805507132410276
524,"['make', 'Alan']",0.3805507132410276
2269,"['Warren', 'party.']",2.0
1864,"['result', 'Urbanski']",0.05610579872881808
465,"['line', 'say']",0.09964205841372538
1126,"['state', 'thing']",0.06929205007071867
1118,"['state', 'need']",0.01211651573969383
2250,"['Ohio', 'Trump']",2.0
1119,"['state', 'debacle.']",0.43191670074096367
1846,"['end', 'Trump']",0.05610579872881808
1122,"['state', 'email']",0.026406416922489358
2255,"['Ohio', 'folk']",0.11221159745763616
1124,"['state', 'Foundation']",0.43191670074096367
2375,"['say', 'Monroe']",1.0167173432230174
1125,"['state', 'Benghazi']",0.43191670074096367
2369,"['folk', 'chairman']",0.0031478606509986445
2266,"['Warren', 'see']",0.25497887611671477
2246,"['Ohio', 'County']",2.0
2368,"['folk', 'Monroe']",0.11221159745763616
2367,"['folk', 'Jeff']",0.11221159745763616
2366,"['folk', 'say']",0.05704373862296927
2365,"['folk', 'campaigner']",0.0031478606509986445
2262,"['Warren', 'prim']",0.05610579872881808
1858,"['end', 'say']",0.028521869311484635
2265,"['Warren', 'hop']",0.19600739394856342
2359,"['party.', 'folk']",0.11221159745763616
523,"['make', 'say']",0.19345625506402098
522,"['make', 'think']",0.08779573830387578
521,"['make', 'women.']",0.3805507132410276
2323,"['Trump', 'campaigner']",0.05610579872881808
1886,"['Republican-leaners', 'Urbanski']",2.0
1891,"['Republican-leaners', 'Trump']",2.0
2328,"['hop', 'GOP']",0.19600739394856342
2327,"['hop', 'see']",0.02498887250978543
2326,"['Trump', 'chairman']",0.05610579872881808
490,"['get', 'make']",0.11131850500889395
2324,"['Trump', 'Jeff']",2.0
486,"['Trump', 'preparation']",0.11221159745763616
485,"['Trump', 'Party']",2.0
2321,"['Trump', 'party.']",2.0
520,"['make', 'comment']",0.02887864986381122
483,"['Trump', 'Novak']",2.0
482,"['Trump', 'Alan']",2.0
479,"['Trump', 'women.']",2.0
478,"['Trump', 'comment']",0.15177293779250117
477,"['Trump', 'birtherism']",0.05610579872881808
2249,"['Ohio', 'Clinton']",2.0
474,"['Trump', 'decision']",0.23353752899799549
2320,"['Trump', 'watch']",0.05610579872881808
2426,"['pundit', 'point']",0.009443581952995933
504,"['decision', 'make']",0.04443643661436718
1109,"['state', 'agreement']",0.01211651573969383
2279,"['County', 'hop']",0.19600739394856342
601,"['Republican', 'debate']",0.9979316071972442
519,"['make', 'birtherism']",0.01067555086160463
518,"['make', 'champion']",0.01067555086160463
2245,"['Ohio', 'Warren']",2.0
2340,"['see', 'folk']",0.014305793503504638
2273,"['Warren', 'Jeff']",2.0
1117,"['state', 'failure']",0.059987179693004274
2337,"['see', 'GOP']",0.25497887611671477
1116,"['state', 'characterize']",0.02423303147938766
2274,"['Warren', 'Monroe']",2.0
1115,"['state', 'remain']",0.01211651573969383
1114,"['state', 'election']",0.03277663327655031
1113,"['state', 'stand']",0.01211651573969383
1112,"['state', 'continue']",0.02423303147938766
2275,"['Warren', 'chairman']",0.05610579872881808
1111,"['state', 'supporter']",0.01211651573969383
1110,"['state', 'core']",0.01211651573969383
2277,"['County', 'prim']",0.05610579872881808
2331,"['hop', 'folk']",0.010997151394238255
600,"['Republican', 'control']",0.11221159745763616
476,"['Trump', 'champion']",0.05610579872881808
2287,"['County', 'chairman']",0.05610579872881808
2179,"['night', 'halt']",0.00903321429276428
1654,"['sticking', 'say']",0.028521869311484635
2628,"['say', 'allow']",0.028521869311484635
2629,"['say', 'bait']",0.028521869311484635
2630,"['say', 'ability']",0.028521869311484635
2631,"['say', 'world']",0.028521869311484635
1640,"['policy', 'question']",0.1027411903974966
2642,"['Clinton', 'Kase']",2.0
155,"['Republican', 'preparation']",0.11221159745763616
1638,"['policy', 'say']",0.18618173612571512
1988,"['Trump', 'hit']",0.05610579872881808
860,"['report', 'state']",0.04326003366398011
994,"['SABA', 'state']",0.43191670074096367
1989,"['Trump', 'level']",0.11221159745763616
2107,"['say', 'voting']",0.028521869311484635
2106,"['say', 'stomach']",0.028521869311484635
2105,"['say', 'like']",0.028521869311484635
131,"['message', 'trade']",0.015584619091557806
1991,"['Trump', 'support']",0.2777719851540577
1992,"['Trump', 'achieve']",0.05610579872881808
1993,"['Trump', 'Mitt']",2.0
2100,"['trouble', 'say']",0.028521869311484635
1994,"['Trump', 'Romney']",2.0
2627,"['say', 'Kase']",1.0167173432230174
1656,"['sticking', 'question']",0.015739303254993224
275,"['help', 'champion']",0.006223979945975252
208,"['case', 'help']",0.006223979945975252
272,"['help', 'get']",0.06490008354352601
270,"['help', 'line']",0.021743672077376895
269,"['help', 'begin']",0.006223979945975252
268,"['help', 'Republicans']",0.22186583515398306
266,"['help', 'state']",0.04791377976342344
265,"['help', 'base']",0.01867193983792576
264,"['help', 'GOP']",0.22186583515398306
263,"['help', 'consolidation']",0.006223979945975252
262,"['help', 'accelerate']",0.006223979945975252
2136,"['Gerow', 'night']",0.3220064413101199
248,"['Hillary_Clinton', 'make']",0.3805507132410276
245,"['Hillary_Clinton', 'Trump']",2.0
2178,"['night', 'think']",0.07428916112823018
241,"['Hillary_Clinton', 'Pennsylvania']",2.0
2125,"['Added', 'night']",0.3220064413101199
235,"['Hillary_Clinton', 'help']",0.22186583515398306
1684,"['Bill', 'question']",0.5610579872881809
1682,"['Bill', 'say']",1.0167173432230174
221,"['case', 'make']",0.01067555086160463
218,"['case', 'Trump']",0.05610579872881808
214,"['case', 'Pennsylvania']",0.05610579872881808
121,"['GOP', 'leader']",0.16831739618645425
1624,"['security', 'question']",0.07792309545778904
1995,"['Trump', 'Man']",2.0
1622,"['security', 'say']",0.1412077973838085
2717,"['woman', 'Kase']",0.2844763062606879
2718,"['woman', 'state']",0.061435033819546125
2719,"['woman', 'Clinton']",0.2844763062606879
2720,"['woman', 'Trump']",0.2844763062606879
2721,"['woman', 'CNN/ORC']",0.2844763062606879
2722,"['woman', 'poll']",0.007980385191089883
61,"['characterize', 'opportunity']",0.015739303254993224
54,"['performance', 'opportunity']",0.015739303254993224
1491,"['Trump', 'criticize']",0.12227550764852807
1492,"['Trump', 'moderator']",0.4502537638217292
1493,"['Trump', 'Lester']",2.0
1494,"['Trump', 'Holt']",2.0
1495,"['Trump', 'burden']",0.05610579872881808
962,"['YOUSEF', 'state']",0.43191670074096367
2070,"['Mitt', 'say']",1.0167173432230174
2754,"['sorry', 'say']",0.028521869311484635
2024,"['level', 'say']",0.05704373862296927
2060,"['achieve', 'say']",0.028521869311484635
951,"['haul', 'say']",0.05704373862296927
1527,"['GOP', 'policy']",0.36624089746618216
2049,"['support', 'say']",0.1412077973838085
895,"['fundraising', 'state']",0.01211651573969383
1478,"['say', 'Gerow']",1.0167173432230174
2711,"['make', 'woman']",0.05412883062383889
98,"['state', 'wise']",0.01211651573969383
1452,"['Clinton', 'Pennsylvania']",2.0
1996,"['Trump', 'trouble']",0.05610579872881808
1997,"['Trump', 'like']",0.05610579872881808
113,"['Ohio', 'say']",1.0167173432230174
2687,"['GOP', 'woman']",0.2844763062606879
1998,"['Trump', 'stomach']",0.05610579872881808
1999,"['Trump', 'voting']",0.05610579872881808
2091,"['Man', 'say']",1.0167173432230174
99,"['state', 'move']",0.02423303147938766
97,"['state', 'Ohio']",0.43191670074096367
75,"['opportunity', 'matter']",0.027492878485595642
96,"['state', 'Michigan']",0.43191670074096367
95,"['battleground', 'say']",0.05704373862296927
94,"['battleground', 'leader']",0.009443581952995933
93,"['battleground', 'GOP']",0.11221159745763616
2694,"['nominee', 'woman']",0.07947756205042468
1606,"['approach', 'question']",0.03147860650998645
2703,"['fail', 'woman']",0.007980385191089883
2010,"['hit', 'say']",0.028521869311484635
2079,"['Romney', 'say']",1.0167173432230174
273,"['help', 'decision']",0.025906999455468902
1345,"['debate', 'Gerow']",0.9979316071972442
276,"['help', 'birtherism']",0.006223979945975252
320,"['consolidation', 'Trump']",0.05610579872881808
1742,"['County', 'question']",0.5610579872881809
2162,"['mind', 'night']",0.00903321429276428
2519,"['Trump', 'vote']",0.11221159745763616
1734,"['Luzerne', 'question']",0.5610579872881809
2286,"['County', 'Monroe']",2.0
323,"['consolidation', 'make']",0.01067555086160463
277,"['help', 'comment']",0.016836614798553397
1731,"['Luzerne', 'County']",2.0
1947,"['reason', 'Trump']",0.05610579872881808
292,"['accelerate', 'Pennsylvania']",0.05610579872881808
316,"['consolidation', 'Pennsylvania']",0.05610579872881808
2154,"['sense', 'night']",0.00903321429276428
1717,"['chair', 'question']",0.015739303254993224
1715,"['chair', 'say']",0.028521869311484635
299,"['accelerate', 'make']",0.01067555086160463
2145,"['My', 'night']",0.3220064413101199
296,"['accelerate', 'Trump']",0.05610579872881808
1959,"['reason', 'say']",0.028521869311484635
337,"['GOP', 'base']",0.16831739618645425
339,"['GOP', 'Republicans']",2.0
2169,"['change', 'night']",0.02709964287829284
1748,"['say', 'response']",0.21495468665475706
2177,"['night', 'percent']",0.00903321429276428
2176,"['night', 'views…but']",0.3220064413101199
372,"['base', 'say']",0.0855656079344539
1764,"['question', 'pose']",0.015739303254993224
1763,"['question', 'policy.']",0.5610579872881809
1762,"['question', 'weapon']",0.015739303254993224
1761,"['question', 'embrace']",0.015739303254993224
366,"['base', 'make']",0.032026652584813894
1760,"['question', 'U.S.']",0.5610579872881809
762,"['say', 'strategist']",0.05704373862296927
360,"['base', 'Republicans']",0.16831739618645425
1754,"['response', 'question']",0.11861904850601676
1753,"['say', 'pose']",0.028521869311484635
1752,"['say', 'policy.']",1.0167173432230174
1751,"['say', 'weapon']",0.028521869311484635
1750,"['say', 'embrace']",0.028521869311484635
1749,"['say', 'U.S.']",1.0167173432230174
1025,"['interview', 'state']",0.04326003366398011
1732,"['Luzerne', 'say']",1.0167173432230174
283,"['help', 'Republican']",0.22186583515398306
278,"['help', 'women.']",0.22186583515398306
286,"['help', 'control']",0.012447959891950505
280,"['help', 'say']",0.1127874212348568
285,"['help', 'preparation']",0.012447959891950505
279,"['help', 'think']",0.05118601575031787
287,"['help', 'debate']",0.11070346472868657
281,"['help', 'Alan']",0.22186583515398306
282,"['help', 'Novak']",0.22186583515398306
284,"['help', 'Party']",0.22186583515398306
1927,"['see', 'question']",0.0357644837587616
1900,"['Republican-leaners', 'Man']",1.0
1896,"['Republican-leaners', 'achieve']",0.02805289936440904
2015,"['level', 'party']",0.009443581952995933
1897,"['Republican-leaners', 'Mitt']",1.0
1925,"['see', 'reason']",0.0035764483758761595
1901,"['Republican-leaners', 'continue']",0.05610579872881808
1899,"['Republican-leaners', 'Pennsylvania']",1.0
1926,"['see', 'raise']",0.021458690255256957
1979,"['question', 'support']",0.03896154772889452
1935,"['see', 'Romney']",0.12748943805835738
1929,"['see', 'hit']",0.0035764483758761595
1895,"['Republican-leaners', 'support']",0.13888599257702886
2014,"['hit', 'Clinton']",0.02805289936440904
2013,"['hit', 'voting']",0.0007869651627496611
2012,"['hit', 'stomach']",0.0007869651627496611
1937,"['see', 'Man']",0.12748943805835738
1938,"['see', 'continue']",0.007152896751752319
1965,"['raise', 'level']",0.009443581952995933
2011,"['hit', 'like']",0.0007869651627496611
1902,"['Republican-leaners', 'trouble']",0.02805289936440904
1894,"['Republican-leaners', 'party']",0.16831739618645425
1893,"['Republican-leaners', 'level']",0.05610579872881808
2009,"['hit', 'trouble']",0.0007869651627496611
2008,"['hit', 'continue']",0.0015739303254993222
1936,"['see', 'Pennsylvania']",0.12748943805835738
1898,"['Republican-leaners', 'Romney']",1.0
1930,"['see', 'level']",0.007152896751752319
2016,"['level', 'support']",0.007792309545778903
2039,"['party', 'stomach']",0.004721790976497967
2038,"['party', 'like']",0.004721790976497967
2036,"['party', 'trouble']",0.004721790976497967
2035,"['party', 'continue']",0.009443581952995933
2034,"['party', 'Man']",0.16831739618645425
2033,"['party', 'Pennsylvania']",0.16831739618645425
2032,"['party', 'Romney']",0.16831739618645425
2031,"['party', 'Mitt']",0.16831739618645425
2030,"['party', 'achieve']",0.004721790976497967
2029,"['party', 'support']",0.02337692863733671
2028,"['level', 'Clinton']",0.05610579872881808
2027,"['level', 'voting']",0.0015739303254993222
1933,"['see', 'achieve']",0.0035764483758761595
2026,"['level', 'stomach']",0.0015739303254993222
2025,"['level', 'like']",0.0015739303254993222
1934,"['see', 'Mitt']",0.12748943805835738
2023,"['level', 'trouble']",0.0015739303254993222
1932,"['see', 'support']",0.017706497147822603
2022,"['level', 'continue']",0.0031478606509986445
2021,"['level', 'Man']",0.05610579872881808
2020,"['level', 'Pennsylvania']",0.05610579872881808
2019,"['level', 'Romney']",0.05610579872881808
2018,"['level', 'Mitt']",0.05610579872881808
1892,"['Republican-leaners', 'hit']",0.02805289936440904
2017,"['level', 'achieve']",0.0015739303254993222
2007,"['hit', 'Man']",0.02805289936440904
2004,"['hit', 'Mitt']",0.02805289936440904
2006,"['hit', 'Pennsylvania']",0.02805289936440904
1977,"['question', 'level']",0.015739303254993224
1953,"['reason', 'Mitt']",0.02805289936440904
1954,"['reason', 'Romney']",0.02805289936440904
1955,"['reason', 'Pennsylvania']",0.02805289936440904
1956,"['reason', 'Man']",0.02805289936440904
1957,"['reason', 'continue']",0.0015739303254993222
1958,"['reason', 'trouble']",0.0007869651627496611
1987,"['question', 'voting']",0.007869651627496612
1975,"['raise', 'voting']",0.004721790976497967
1986,"['question', 'stomach']",0.007869651627496612
1985,"['question', 'like']",0.007869651627496612
1984,"['question', 'trouble']",0.007869651627496612
1976,"['question', 'hit']",0.007869651627496612
1960,"['reason', 'like']",0.0007869651627496611
1951,"['reason', 'support']",0.0038961547728894514
1978,"['question', 'party']",0.04721790976497968
1904,"['Republican-leaners', 'like']",0.02805289936440904
1983,"['question', 'Man']",0.28052899364409045
1982,"['question', 'Romney']",0.28052899364409045
1961,"['reason', 'stomach']",0.0007869651627496611
1962,"['reason', 'voting']",0.0007869651627496611
