,Linkage,Weight
394,"['check', 'Over']",0.6819946406721973
395,"['check', 'Leaks']",0.6819946406721973
396,"['check', 'From']",0.6819946406721973
885,"['debate', 'go']",0.1720130263963034
876,"['lie', 'go']",0.09404408982099474
870,"['moderator', 'lie']",0.12282826154756182
410,"['check', 'screen']",0.04651166899055994
409,"['check', 'sort']",0.04651166899055994
408,"['check', 'use']",0.04651166899055994
407,"['check', 'say']",0.3466978895782864
406,"['check', 'Telemundo']",0.6819946406721973
405,"['check', 'Univision']",0.6819946406721973
404,"['check', 'broadcast']",0.04651166899055994
403,"['check', 'flow']",0.04651166899055994
402,"['check', 'assertion']",0.04651166899055994
401,"['check', 'expose']",0.04651166899055994
400,"['check', 'help']",0.07565565526163881
399,"['check', 'fact-checking']",0.6819946406721973
398,"['check', 'Team']",0.6819946406721973
397,"['check', 'Mueller']",0.6819946406721973
374,"['fact', 'Mueller']",0.6819946406721973
373,"['fact', 'From']",0.6819946406721973
372,"['fact', 'Leaks']",0.6819946406721973
309,"['Trump', 'screen']",0.13639892813443943
307,"['Trump', 'use']",0.13639892813443943
306,"['Trump', 'Telemundo']",2.0
305,"['Trump', 'Univision']",2.0
304,"['Trump', 'broadcast']",0.13639892813443943
302,"['Trump', 'flow']",0.13639892813443943
301,"['Trump', 'assertion']",0.13639892813443943
300,"['Trump', 'expose']",0.13639892813443943
299,"['Trump', 'help']",0.22186583515398306
298,"['Trump', 'fact-checking']",2.0
297,"['Trump', 'Team']",2.0
296,"['Trump', 'Mueller']",2.0
295,"['Trump', 'From']",2.0
294,"['Trump', 'Leaks']",2.0
293,"['Trump', 'Over']",2.0
292,"['Trump', 'Panic']",2.0
182,"['cable', 'broadcast']",0.01999049151544384
291,"['Trump', 'Tweetstorm']",2.0
308,"['Trump', 'sort']",0.13639892813443943
311,"['pledge', 'fact']",0.04651166899055994
371,"['fact', 'Over']",0.6819946406721973
312,"['pledge', 'check']",0.04651166899055994
370,"['fact', 'Panic']",0.6819946406721973
369,"['fact', 'Tweetstorm']",0.6819946406721973
368,"['fact', 'Morning']",0.6819946406721973
367,"['fact', 'Unleashes']",0.6819946406721973
366,"['fact', 'wrong']",0.04651166899055994
365,"['fact', 'comment']",0.051754165086780296
339,"['offer', 'check']",0.04651166899055994
815,"['Clinton', 'reporter']",0.13639892813443943
814,"['Clinton', 'tell']",0.1855795331289048
813,"['Clinton', 'Palmieri']",2.0
812,"['Clinton', 'Jennifer']",2.0
811,"['Clinton', 'Director']",2.0
810,"['Clinton', 'Communications']",2.0
809,"['Clinton', 'Campaign']",2.0
807,"['Clinton', 'hold']",0.27279785626887887
806,"['Clinton', 'effort']",0.13639892813443943
805,"['Clinton', 'campaign']",0.2731158995694555
183,"['cable', 'Univision']",0.29311801476534377
227,"['network', 'comment']",0.020701666034712116
181,"['cable', 'debate']",0.14625586578662253
156,"['cable', 'news']",0.0658343233736597
106,"['make', 'From']",0.3805507132410276
107,"['make', 'Mueller']",0.3805507132410276
108,"['make', 'Team']",0.3805507132410276
109,"['make', 'fact-checking']",0.3805507132410276
110,"['make', 'help']",0.042215600905832255
111,"['make', 'expose']",0.0259533546934363
112,"['make', 'assertion']",0.0259533546934363
113,"['make', 'flow']",0.0259533546934363
114,"['make', 'debate']",0.18988179244233813
115,"['make', 'broadcast']",0.0259533546934363
116,"['make', 'Univision']",0.3805507132410276
117,"['make', 'Telemundo']",0.3805507132410276
118,"['make', 'say']",0.19345625506402098
119,"['make', 'use']",0.0259533546934363
121,"['make', 'screen']",0.0259533546934363
122,"['matter', 'cable']",0.028726649096765783
124,"['matter', 'network']",0.026735198441008863
125,"['matter', 'include']",0.026735198441008863
126,"['matter', 'Trump']",0.19600739394856342
129,"['matter', 'fact']",0.06683799610252217
130,"['matter', 'check']",0.06683799610252217
105,"['make', 'Leaks']",0.3805507132410276
104,"['make', 'Over']",0.3805507132410276
103,"['make', 'Panic']",0.3805507132410276
76,"['Trump', 'Hillary_Clinton']",2.0
51,"['debate', 'Donald_Trump']",0.9979316071972442
46,"['moderator', 'Donald_Trump']",0.4502537638217292
45,"['moderator', 'debate']",0.2246612310886133
44,"['Holt', 'candidate']",0.4091967844033183
52,"['debate', 'Hillary_Clinton']",0.9979316071972442
55,"['debate', 'candidate']",0.20417520235977382
180,"['cable', 'flow']",0.01999049151544384
61,"['Hillary_Clinton', 'check']",0.6819946406721973
75,"['Trump', 'hold']",0.27279785626887887
745,"['Trump', 'lie']",0.5455957125377577
102,"['make', 'Tweetstorm']",0.3805507132410276
87,"['make', 'matter']",0.037295376783820444
89,"['make', 'news']",0.08547171259891045
93,"['make', 'pledge']",0.0259533546934363
94,"['make', 'offer']",0.0259533546934363
97,"['make', 'comment']",0.02887864986381122
98,"['make', 'candidate']",0.07786006408030889
99,"['make', 'wrong']",0.0259533546934363
100,"['make', 'Unleashes']",0.3805507132410276
101,"['make', 'Morning']",0.3805507132410276
754,"['lie', 'check']",0.18604667596223975
120,"['make', 'sort']",0.0259533546934363
171,"['cable', 'Over']",0.29311801476534377
173,"['cable', 'From']",0.29311801476534377
177,"['cable', 'help']",0.03251643657229527
176,"['cable', 'fact-checking']",0.29311801476534377
161,"['cable', 'offer']",0.01999049151544384
164,"['cable', 'comment']",0.02224369111042098
165,"['cable', 'candidate']",0.059971474546331525
179,"['cable', 'assertion']",0.01999049151544384
160,"['cable', 'pledge']",0.01999049151544384
166,"['cable', 'wrong']",0.01999049151544384
172,"['cable', 'Leaks']",0.29311801476534377
167,"['cable', 'Unleashes']",0.29311801476534377
168,"['cable', 'Morning']",0.29311801476534377
175,"['cable', 'Team']",0.29311801476534377
169,"['cable', 'Tweetstorm']",0.29311801476534377
170,"['cable', 'Panic']",0.29311801476534377
174,"['cable', 'Mueller']",0.29311801476534377
178,"['cable', 'expose']",0.01999049151544384
713,"['keep', 'person']",0.004651166899055994
897,"['believe', 'lie']",0.020701666034712116
712,"['keep', 'Holt']",0.06819946406721972
711,"['keep', 'come']",0.010350833017356058
715,"['candidate', 'come']",0.03105249905206817
896,"['believe', 'call']",0.010002617647640521
697,"['Univision', 'use']",0.06819946406721972
698,"['Univision', 'sort']",0.06819946406721972
699,"['Univision', 'screen']",0.06819946406721972
700,"['Telemundo', 'say']",0.5083586716115087
701,"['Telemundo', 'use']",0.06819946406721972
702,"['Telemundo', 'sort']",0.06819946406721972
703,"['Telemundo', 'screen']",0.06819946406721972
710,"['keep', 'candidate']",0.01395350069716798
704,"['say', 'use']",0.034669788957828636
705,"['say', 'sort']",0.034669788957828636
706,"['say', 'screen']",0.034669788957828636
707,"['use', 'sort']",0.004651166899055994
708,"['use', 'screen']",0.004651166899055994
709,"['sort', 'screen']",0.004651166899055994
714,"['keep', 'stage']",0.004651166899055994
869,"['tell', 'reporter']",0.006328212350618077
716,"['candidate', 'person']",0.01395350069716798
852,"['Campaign', 'Palmieri']",1.0
843,"['Trump', 'Communications']",1.0
844,"['Trump', 'Director']",1.0
845,"['Trump', 'Jennifer']",1.0
846,"['Trump', 'Palmieri']",1.0
847,"['Trump', 'tell']",0.0927897665644524
848,"['Trump', 'reporter']",0.06819946406721972
849,"['Campaign', 'Communications']",1.0
850,"['Campaign', 'Director']",1.0
851,"['Campaign', 'Jennifer']",1.0
853,"['Campaign', 'tell']",0.0927897665644524
696,"['Univision', 'say']",0.5083586716115087
854,"['Campaign', 'reporter']",0.06819946406721972
855,"['Communications', 'Director']",1.0
724,"['Politico', 'document']",0.06819946406721972
723,"['person', 'stage']",0.004651166899055994
722,"['Holt', 'stage']",0.06819946406721972
721,"['Holt', 'person']",0.06819946406721972
720,"['come', 'stage']",0.010350833017356058
719,"['come', 'person']",0.010350833017356058
718,"['come', 'Holt']",0.15177293779250117
717,"['candidate', 'stage']",0.01395350069716798
893,"['Donald_Trump', 'advantage']",0.06819946406721972
695,"['Univision', 'Telemundo']",1.0
682,"['debate', 'broadcast']",0.034029200393295635
681,"['flow', 'screen']",0.004651166899055994
692,"['broadcast', 'use']",0.004651166899055994
691,"['broadcast', 'say']",0.034669788957828636
690,"['broadcast', 'Telemundo']",0.06819946406721972
689,"['broadcast', 'Univision']",0.06819946406721972
688,"['debate', 'screen']",0.034029200393295635
687,"['debate', 'sort']",0.034029200393295635
686,"['debate', 'use']",0.034029200393295635
685,"['debate', 'say']",0.2536535930969645
684,"['debate', 'Telemundo']",0.4989658035986221
683,"['debate', 'Univision']",0.4989658035986221
856,"['Communications', 'Jennifer']",1.0
694,"['broadcast', 'screen']",0.004651166899055994
857,"['Communications', 'Palmieri']",1.0
858,"['Communications', 'tell']",0.0927897665644524
859,"['Communications', 'reporter']",0.06819946406721972
860,"['Director', 'Jennifer']",1.0
861,"['Director', 'Palmieri']",1.0
862,"['Director', 'tell']",0.0927897665644524
863,"['Director', 'reporter']",0.06819946406721972
864,"['Jennifer', 'Palmieri']",1.0
865,"['Jennifer', 'tell']",0.0927897665644524
866,"['Jennifer', 'reporter']",0.06819946406721972
867,"['Palmieri', 'tell']",0.0927897665644524
693,"['broadcast', 'sort']",0.004651166899055994
841,"['hold', 'reporter']",0.009302333798111987
871,"['moderator', 'come']",0.03416816824367741
872,"['moderator', 'go']",0.03880502030536143
895,"['believe', 'moderator']",0.017084084121838705
894,"['believe', 'role']",0.005175416508678029
868,"['Palmieri', 'reporter']",0.06819946406721972
892,"['give', 'advantage']",0.008989391294132312
891,"['give', 'Donald_Trump']",0.13181029231068533
890,"['go', 'advantage']",0.011755511227624343
889,"['go', 'Donald_Trump']",0.17236955434191845
888,"['go', 'give']",0.02272008134327083
887,"['debate', 'advantage']",0.034029200393295635
886,"['debate', 'give']",0.06576882842537038
679,"['flow', 'use']",0.004651166899055994
884,"['come', 'advantage']",0.010350833017356058
883,"['come', 'Donald_Trump']",0.15177293779250117
882,"['come', 'give']",0.020005235295281042
881,"['come', 'go']",0.02616103364845714
880,"['come', 'debate']",0.07572950587015903
879,"['lie', 'advantage']",0.018604667596223975
878,"['lie', 'Donald_Trump']",0.27279785626887887
877,"['lie', 'give']",0.035957565176529246
680,"['flow', 'sort']",0.004651166899055994
875,"['lie', 'come']",0.04140333206942423
874,"['moderator', 'advantage']",0.015353532693445228
873,"['moderator', 'give']",0.0296740401116642
842,"['Trump', 'Campaign']",1.0
728,"['Politico', 'think']",0.23070706544246838
840,"['hold', 'tell']",0.012656424701236154
768,"['think', 'process']",0.01573409821969733
803,"['Donald_Trump', 'surrogate']",0.06819946406721972
899,"['role', 'moderator']",0.015353532693445228
776,"['check', 'paramount']",0.02325583449527997
775,"['check', 'process']",0.02325583449527997
774,"['fact', 'issue']",0.025877082543390148
773,"['fact', 'paramount']",0.02325583449527997
772,"['fact', 'process']",0.02325583449527997
771,"['think', 'issue']",0.017507544545845126
770,"['think', 'debate']",0.11511493630438113
769,"['think', 'paramount']",0.01573409821969733
767,"['think', 'check']",0.07867049109848666
801,"['kowtow', 'surrogate']",0.004651166899055994
766,"['think', 'fact']",0.07867049109848666
765,"['minute', 'issue']",0.005175416508678029
764,"['minute', 'debate']",0.034029200393295635
763,"['minute', 'paramount']",0.004651166899055994
762,"['minute', 'process']",0.004651166899055994
761,"['minute', 'check']",0.02325583449527997
760,"['minute', 'fact']",0.02325583449527997
759,"['minute', 'think']",0.01573409821969733
758,"['lie', 'issue']",0.020701666034712116
756,"['lie', 'paramount']",0.018604667596223975
802,"['Donald_Trump', 'band']",0.06819946406721972
800,"['kowtow', 'band']",0.004651166899055994
753,"['lie', 'fact']",0.09302333798111988
787,"['realize', 'Donald_Trump']",0.06819946406721972
777,"['check', 'issue']",0.025877082543390148
778,"['process', 'paramount']",0.004651166899055994
779,"['process', 'debate']",0.034029200393295635
780,"['process', 'issue']",0.005175416508678029
781,"['paramount', 'debate']",0.034029200393295635
782,"['paramount', 'issue']",0.005175416508678029
783,"['debate', 'issue']",0.037864752935079515
784,"['realize', 'rating']",0.004651166899055994
785,"['realize', 'line']",0.006683799610252216
786,"['realize', 'kowtow']",0.004651166899055994
788,"['realize', 'band']",0.004651166899055994
799,"['kowtow', 'Donald_Trump']",0.06819946406721972
789,"['realize', 'surrogate']",0.004651166899055994
790,"['rating', 'line']",0.006683799610252216
791,"['rating', 'kowtow']",0.004651166899055994
792,"['rating', 'Donald_Trump']",0.06819946406721972
793,"['rating', 'band']",0.004651166899055994
794,"['rating', 'surrogate']",0.004651166899055994
795,"['line', 'kowtow']",0.006683799610252216
796,"['line', 'Donald_Trump']",0.09800369697428171
797,"['line', 'band']",0.006683799610252216
798,"['line', 'surrogate']",0.006683799610252216
755,"['lie', 'process']",0.018604667596223975
752,"['lie', 'think']",0.06293639287878933
839,"['hold', 'Palmieri']",0.13639892813443943
827,"['effort', 'Trump']",0.06819946406721972
817,"['campaign', 'hold']",0.018626357978873468
818,"['campaign', 'Trump']",0.13655794978472774
819,"['campaign', 'Campaign']",0.13655794978472774
820,"['campaign', 'Communications']",0.13655794978472774
821,"['campaign', 'Director']",0.13655794978472774
822,"['campaign', 'Jennifer']",0.13655794978472774
823,"['campaign', 'Palmieri']",0.13655794978472774
824,"['campaign', 'tell']",0.0126711802830451
825,"['campaign', 'reporter']",0.009313178989436734
826,"['effort', 'hold']",0.009302333798111987
828,"['effort', 'Campaign']",0.06819946406721972
725,"['Politico', 'Trump']",1.0
829,"['effort', 'Communications']",0.06819946406721972
830,"['effort', 'Director']",0.06819946406721972
831,"['effort', 'Jennifer']",0.06819946406721972
832,"['effort', 'Palmieri']",0.06819946406721972
833,"['effort', 'tell']",0.006328212350618077
834,"['effort', 'reporter']",0.004651166899055994
835,"['hold', 'Campaign']",0.13639892813443943
836,"['hold', 'Communications']",0.13639892813443943
837,"['hold', 'Director']",0.13639892813443943
838,"['hold', 'Jennifer']",0.13639892813443943
816,"['campaign', 'effort']",0.009313178989436734
726,"['Politico', 'lie']",0.27279785626887887
751,"['lie', 'minute']",0.018604667596223975
739,"['document', 'fact']",0.02325583449527997
750,"['Trump', 'issue']",0.07588646889625059
749,"['Trump', 'paramount']",0.06819946406721972
748,"['Trump', 'process']",0.06819946406721972
747,"['Trump', 'think']",0.23070706544246838
746,"['Trump', 'minute']",0.06819946406721972
744,"['document', 'issue']",0.005175416508678029
743,"['document', 'debate']",0.034029200393295635
742,"['document', 'paramount']",0.004651166899055994
741,"['document', 'process']",0.004651166899055994
740,"['document', 'check']",0.02325583449527997
738,"['document', 'think']",0.01573409821969733
727,"['Politico', 'minute']",0.06819946406721972
737,"['document', 'minute']",0.004651166899055994
736,"['document', 'lie']",0.018604667596223975
735,"['document', 'Trump']",0.06819946406721972
804,"['band', 'surrogate']",0.004651166899055994
734,"['Politico', 'issue']",0.07588646889625059
733,"['Politico', 'debate']",0.4989658035986221
732,"['Politico', 'paramount']",0.06819946406721972
731,"['Politico', 'process']",0.06819946406721972
730,"['Politico', 'check']",0.34099732033609864
729,"['Politico', 'fact']",0.34099732033609864
898,"['believe', 'time']",0.010525805691493625
0,"['hint', 'NBC']",0.06819946406721972
900,"['role', 'call']",0.008989391294132312
1051,"['woman', 'look']",0.009700565813400588
1040,"['standard', 'woman']",0.013198245025523447
1041,"['standard', 'run']",0.006328212350618077
1042,"['standard', 'office']",0.008609940779085569
1043,"['standard', 'go']",0.015994130710205303
1044,"['standard', 'history']",0.01377192927333867
1045,"['standard', 'look']",0.006328212350618077
1046,"['standard', 'abhorrent']",0.006328212350618077
1047,"['woman', 'run']",0.009700565813400588
1048,"['woman', 'office']",0.013198245025523447
1049,"['woman', 'go']",0.024517527065494937
1050,"['woman', 'history']",0.021111097240672023
1052,"['woman', 'abhorrent']",0.009700565813400588
1038,"['win.', 'look']",0.06819946406721972
1053,"['run', 'office']",0.006328212350618077
1054,"['run', 'go']",0.011755511227624343
1055,"['run', 'history']",0.010122217464152697
1056,"['run', 'look']",0.004651166899055994
1057,"['run', 'abhorrent']",0.004651166899055994
1058,"['office', 'go']",0.015994130710205303
1059,"['office', 'history']",0.01377192927333867
1060,"['office', 'look']",0.006328212350618077
1061,"['office', 'abhorrent']",0.006328212350618077
1062,"['go', 'history']",0.025583223227799663
1063,"['go', 'look']",0.011755511227624343
1039,"['win.', 'abhorrent']",0.06819946406721972
1037,"['win.', 'history']",0.14842077723918612
1065,"['history', 'look']",0.010122217464152697
1023,"['hop', 'win.']",0.09800369697428171
1012,"['shine', 'look']",0.004651166899055994
1013,"['shine', 'abhorrent']",0.004651166899055994
1014,"['debate', 'hop']",0.04890049341640832
1015,"['debate', 'win.']",0.4989658035986221
1016,"['debate', 'standard']",0.04629892043956055
1017,"['debate', 'woman']",0.07097197437906592
1018,"['debate', 'run']",0.034029200393295635
1019,"['debate', 'office']",0.04629892043956055
1020,"['debate', 'history']",0.07405689238588258
1021,"['debate', 'look']",0.034029200393295635
1022,"['debate', 'abhorrent']",0.034029200393295635
1024,"['hop', 'standard']",0.00909374016469693
1036,"['win.', 'go']",0.17236955434191845
1025,"['hop', 'woman']",0.013939864857567708
1026,"['hop', 'run']",0.006683799610252216
1027,"['hop', 'office']",0.00909374016469693
1028,"['hop', 'go']",0.01689285357131736
1029,"['hop', 'history']",0.014545784877236565
1030,"['hop', 'look']",0.006683799610252216
1031,"['hop', 'abhorrent']",0.006683799610252216
1032,"['win.', 'standard']",0.0927897665644524
1033,"['win.', 'woman']",0.14223815313034394
1034,"['win.', 'run']",0.06819946406721972
1035,"['win.', 'office']",0.0927897665644524
1064,"['go', 'abhorrent']",0.011755511227624343
1066,"['history', 'abhorrent']",0.010122217464152697
901,"['role', 'lie']",0.018604667596223975
1107,"['back', 'people']",0.016812622232056568
1096,"['floor', 'people']",0.016812622232056568
1097,"['Trump', 'back']",0.06819946406721972
1098,"['Trump', 'hard']",0.06819946406721972
1099,"['Trump', 'convince']",0.07588646889625059
1100,"['Trump', 'people']",0.24652132479348335
1101,"['debate', 'back']",0.034029200393295635
1102,"['debate', 'hard']",0.034029200393295635
1103,"['debate', 'convince']",0.037864752935079515
1104,"['debate', 'people']",0.12300571092977734
1105,"['back', 'hard']",0.004651166899055994
1106,"['back', 'convince']",0.005175416508678029
1108,"['hard', 'convince']",0.005175416508678029
1094,"['floor', 'hard']",0.004651166899055994
1109,"['hard', 'people']",0.016812622232056568
1110,"['convince', 'people']",0.01870763284620316
1111,"['thing', 'election']",0.012174405373601527
1112,"['thing', 'show']",0.014886187868642747
1113,"['thing', 'journalism']",0.010941185350867301
1114,"['thing', 'die']",0.010941185350867301
1115,"['election', 'show']",0.007041487734283669
1116,"['election', 'journalism']",0.005175416508678029
1117,"['election', 'die']",0.005175416508678029
1118,"['show', 'journalism']",0.006328212350618077
1119,"['show', 'die']",0.006328212350618077
1095,"['floor', 'convince']",0.005175416508678029
1093,"['floor', 'back']",0.004651166899055994
1067,"['look', 'abhorrent']",0.004651166899055994
1079,"['Clinton', 'debate']",0.4989658035986221
1068,"['Hopefully', 'Clinton']",1.0
1069,"['Hopefully', 'wipe']",0.06819946406721972
1070,"['Hopefully', 'floor']",0.06819946406721972
1071,"['Hopefully', 'Trump']",1.0
1072,"['Hopefully', 'debate']",0.4989658035986221
1073,"['Hopefully', 'back']",0.06819946406721972
1074,"['Hopefully', 'hard']",0.06819946406721972
1075,"['Hopefully', 'convince']",0.07588646889625059
1076,"['Hopefully', 'people']",0.24652132479348335
1077,"['Clinton', 'wipe']",0.06819946406721972
1078,"['Clinton', 'floor']",0.06819946406721972
1080,"['Clinton', 'back']",0.06819946406721972
1092,"['floor', 'debate']",0.034029200393295635
1081,"['Clinton', 'hard']",0.06819946406721972
1082,"['Clinton', 'convince']",0.07588646889625059
1083,"['Clinton', 'people']",0.24652132479348335
1084,"['wipe', 'floor']",0.004651166899055994
1085,"['wipe', 'Trump']",0.06819946406721972
1086,"['wipe', 'debate']",0.034029200393295635
1087,"['wipe', 'back']",0.004651166899055994
1088,"['wipe', 'hard']",0.004651166899055994
1089,"['wipe', 'convince']",0.005175416508678029
1090,"['wipe', 'people']",0.016812622232056568
1091,"['floor', 'Trump']",0.06819946406721972
1011,"['shine', 'history']",0.010122217464152697
1010,"['shine', 'go']",0.011755511227624343
1009,"['shine', 'office']",0.006328212350618077
941,"['lie', 'Hillary_Clinton']",0.27279785626887887
930,"['impend', 'win.']",0.06819946406721972
931,"['impend', 'standard']",0.006328212350618077
932,"['impend', 'woman']",0.009700565813400588
933,"['impend', 'run']",0.004651166899055994
934,"['impend', 'office']",0.006328212350618077
935,"['impend', 'go']",0.011755511227624343
936,"['impend', 'history']",0.010122217464152697
937,"['impend', 'look']",0.004651166899055994
938,"['impend', 'abhorrent']",0.004651166899055994
939,"['lie', 'brink']",0.018604667596223975
940,"['lie', 'falsehood']",0.018604667596223975
942,"['lie', 'shine']",0.018604667596223975
928,"['impend', 'debate']",0.034029200393295635
943,"['lie', 'hop']",0.026735198441008863
944,"['lie', 'win.']",0.27279785626887887
945,"['lie', 'standard']",0.025312849402472307
946,"['lie', 'woman']",0.03880226325360235
947,"['lie', 'run']",0.018604667596223975
948,"['lie', 'office']",0.025312849402472307
949,"['lie', 'history']",0.040488869856610786
950,"['lie', 'look']",0.018604667596223975
951,"['lie', 'abhorrent']",0.018604667596223975
952,"['brink', 'check']",0.02325583449527997
953,"['brink', 'falsehood']",0.004651166899055994
929,"['impend', 'hop']",0.006683799610252216
927,"['impend', 'shine']",0.004651166899055994
1008,"['shine', 'run']",0.004651166899055994
913,"['Trump', 'win.']",1.0
902,"['role', 'time']",0.009459582419324089
903,"['moderator', 'call']",0.0296740401116642
904,"['moderator', 'time']",0.031226144125447268
905,"['call', 'lie']",0.035957565176529246
906,"['call', 'time']",0.018282699737921255
907,"['lie', 'time']",0.037838329677296355
908,"['Trump', 'impend']",0.06819946406721972
909,"['Trump', 'brink']",0.06819946406721972
910,"['Trump', 'falsehood']",0.06819946406721972
911,"['Trump', 'shine']",0.06819946406721972
912,"['Trump', 'hop']",0.09800369697428171
914,"['Trump', 'standard']",0.0927897665644524
926,"['impend', 'Hillary_Clinton']",0.06819946406721972
915,"['Trump', 'woman']",0.14223815313034394
916,"['Trump', 'run']",0.06819946406721972
917,"['Trump', 'office']",0.0927897665644524
918,"['Trump', 'go']",0.17236955434191845
919,"['Trump', 'history']",0.14842077723918612
920,"['Trump', 'look']",0.06819946406721972
921,"['Trump', 'abhorrent']",0.06819946406721972
922,"['impend', 'lie']",0.018604667596223975
923,"['impend', 'brink']",0.004651166899055994
924,"['impend', 'check']",0.02325583449527997
925,"['impend', 'falsehood']",0.004651166899055994
954,"['brink', 'Hillary_Clinton']",0.06819946406721972
955,"['brink', 'shine']",0.004651166899055994
